3.545196980222443006e+00,7.982436517090197192e+00,3.000000000000000000e+00
1.802752469041837058e+00,2.432775957280070678e+00,1.000000000000000000e+00
2.400662473191939483e+00,3.651488281152925008e+00,1.000000000000000000e+00
3.675840368484682319e+00,8.498692913006021143e+00,3.000000000000000000e+00
2.198612103176509791e+00,3.786142586272267074e+00,1.000000000000000000e+00
4.036379774989690361e+00,7.770373226758344742e+00,3.000000000000000000e+00
2.073679398192245671e+00,8.085806937863228683e+00,3.000000000000000000e+00
4.002424694860531318e+00,9.040172356958663613e+00,3.000000000000000000e+00
3.586499539601620157e+00,8.215797845732657478e+00,3.000000000000000000e+00
2.601451258521921162e+00,3.088760790763436681e+00,1.000000000000000000e+00
1.963832863986327837e+00,2.472866349447693235e+00,1.000000000000000000e+00
4.186887914408105260e+00,8.670914955110260891e+00,3.000000000000000000e+00
